1992,10.165745856353592
1927,19.36560934891486
1920,7.4074074074074066
1896,20.609756097560975
1962,12.805755395683452
1906,3.567567567567568
1993,10.559360730593607
2009,10.400261395196864
1915,10.553006520164212
1989,12.473285408976102
1979,10.123296560674886
2007,11.98730093706795
1950,17.012936103488826
1908,13.267928054192947
1887,100.0
2014,7.166482910694598
1975,11.074776542402441
1978,10.355419043440104
1938,20.837847598410978
2024,0
1905,3.2660332541567696
1891,22.22222222222222
1988,12.149165848871442
2005,12.513458547673167
1990,9.468700683850605
1898,4.190585533869116
1902,2.1006080707573247
1951,17.128164556962027
1956,14.961933134723601
2015,7.715063050613232
1964,11.035386631716907
1916,10.079810818799881
1995,10.46882876827424
1965,11.42783769902414
1942,22.727272727272727
1889,0
2022,44.44444444444444
1976,11.66448230668414
1973,11.839708561020036
1984,10.60070671378092
1911,21.333333333333336
2003,11.06514994829369
1947,22.03552568410946
1930,23.27942835652501
1961,13.078470824949697
2012,7.402656695001848
2010,8.10998087530142
1981,11.33997283838841
1985,10.234034113447045
1945,23.389830508474578
1888,60.0
1903,6.22655663915979
1970,10.998761865456046
2013,7.215467410803268
1923,13.241239892183287
1907,8.87358184764992
2000,10.049785805256455
2018,12.42603550295858
1874,0
1991,10.313390313390315
1937,19.746748802190282
1940,22.684391080617498
1980,10.983535528596187
1960,12.428182642878742
2004,12.49822266458126
1922,11.396422388920946
1948,22.04655248133509
1966,11.34020618556701
1943,23.647294589178355
1968,10.75451647183847
1994,10.430434006072513
1969,11.125945705384959
1910,26.879699248120303
1878,0
1953,16.209476309226932
1999,10.054549962806844
1909,33.66519174041298
1946,22.147995889003084
1997,10.620891161431702
2019,23.4375
1936,19.664268585131893
1986,10.25220422390814
1998,10.033178500331786
1912,23.12793922585313
1939,21.971496437054633
2006,13.137980085348506
2017,8.690546095126248
1893,100.0
1987,11.959183673469388
2001,10.153034300791557
1935,23.09761721752498
1971,11.686697057604642
1963,10.944267975743575
1949,19.036046982584043
2021,27.27272727272727
2020,18.75
1929,27.13912475506205
1996,10.482315112540192
1932,19.9113409678611
2011,7.52257500728226
1931,22.958223560406473
1892,66.66666666666666
1941,22.26999140154772
1952,15.295868998883513
1919,7.503302509907529
1894,28.723404255319153
1921,8.189442525900345
1901,8.395202741290692
1957,15.379746835443036
1955,15.725666782126776
2016,9.858517260894171
1904,3.271537622682661
1977,11.198156682027651
1917,11.81339352896915
1959,13.120567375886525
1895,17.94871794871795
1899,4.192286193404136
2002,10.50903119868637
1918,12.382133995037222
1925,15.838509316770185
1958,13.864213197969544
1913,21.86115214180207
1982,10.78959174517721
1926,17.044266294876266
1900,2.9168959823885525
2025,0
1897,8.754716981132075
1934,21.275783040488925
1954,15.44511977118341
1967,11.840261560018684
1974,11.30533484676504
1924,12.25243370258476
1890,80.0
1914,16.69475339849455
2008,12.057590971328992
1928,21.599730003374958
1972,12.070484581497798
1983,10.342598577892694
1933,21.182458888018793
1944,23.66288492706645
